Frequency,s11-magnitude (db),s11-phase (°),s11-resistance (ω),s11-reactance (ω),s11-impedance (ω),s11-conductance (s),s11-vswr,s11-magnitude,s11-s-real,s11-s-imaginary,s12-magnitude (db),s12-phase (°),s12-resistance (ω),s12-reactance (ω),s12-impedance (ω),s12-conductance (s),s12-magnitude,s12-s-real,s12-s-imaginary,s21-magnitude (db),s21-phase (°),s21-resistance (ω),s21-reactance (ω),s21-impedance (ω),s21-conductance (s),s21-magnitude,s21-s-real,s21-s-imaginary,s22-magnitude (db),s22-phase (°),s22-resistance (ω),s22-reactance (ω),s22-impedance (ω),s22-conductance (s),s22-vswr,s22-magnitude,s22-s-real,s22-s-imaginary,Reference-Impedance,Original-Title
1093965,0,0,50,0,50,"0,02",1,0,0,0,"-1,96895586130668","-45,5881054076377","55,7870471999478","-56,9442037528421","79,7172313639554","-0,022314818879979","0,797172313639554","0,557870471999478","-0,569442037528421",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1103524,0,0,50,0,50,"0,02",1,0,0,0,"-1,98774162498441","-45,7429317806514","55,5127749160192","-56,9713945358912","79,5450059666902","-0,022205109966408","0,795450059666902","0,555127749160192","-0,569713945358912",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1113166,0,0,50,0,50,"0,02",1,0,0,0,"-2,00519479085478","-46,2298091556595","54,9161977073352","-57,3257535725963","79,3853310964763","-0,021966479082934","0,793853310964763","0,549161977073352","-0,573257535725963",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1122892,0,0,50,0,50,"0,02",1,0,0,0,"-2,02252226011196","-46,3175081714416","54,7191204652364","-57,2953306690484","79,2271232657393","-0,021887648186095","0,792271232657393","0,547191204652363","-0,572953306690484",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1132703,0,0,50,0,50,"0,02",1,0,0,0,"-2,02367782242087","-46,9005171941775","54,1260919429478","-57,841449661311","79,2165836674267","-0,021650436777179","0,792165836674267","0,541260919429478","-0,57841449661311",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1142600,0,0,50,0,50,"0,02",1,0,0,0,"-2,03377090079404","-47,2048854607953","53,7555619549676","-58,0606561420087","79,1245867776567","-0,021502224781987","0,791245867776567","0,537555619549676","-0,580606561420087",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1152584,0,0,50,0,50,"0,02",1,0,0,0,"-2,09260546903154","-47,5046199210373","53,0902601704141","-57,9472321499401","78,5904411414092","-0,021236104068166","0,785904411414092","0,530902601704141","-0,579472321499401",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1162654,0,0,50,0,50,"0,02",1,0,0,0,"-2,06313659178003","-47,7544208185677","53,016681759781","-58,3758640974557","78,8575301029808","-0,021206672703912","0,788575301029808","0,53016681759781","-0,583758640974557",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1172813,0,0,50,0,50,"0,02",1,0,0,0,"-2,09625647634057","-48,1073453313244","52,4557017946963","-58,4779152631811","78,5574135540491","-0,020982280717879","0,785574135540491","0,524557017946963","-0,584779152631811",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1183061,0,0,50,0,50,"0,02",1,0,0,0,"-2,08454108327731","-48,3851446140478","52,2419711193083","-58,810828685335","78,6634420622849","-0,020896788447723","0,786634420622849","0,522419711193083","-0,58810828685335",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1193398,0,0,50,0,50,"0,02",1,0,0,0,"-2,0971215496841","-48,7313077440303","51,8106074307745","-59,0398089985163","78,549589998466","-0,02072424297231","0,78549589998466","0,518106074307745","-0,590398089985163",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1203825,0,0,50,0,50,"0,02",1,0,0,0,"-2,10312925669409","-49,1525479766384","51,3396267226921","-59,3780392538147","78,495278951367","-0,020535850689077","0,78495278951367","0,513396267226921","-0,593780392538147",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1214343,0,0,50,0,50,"0,02",1,0,0,0,"-2,13555148790304","-49,486239020601","50,8029508957941","-59,4536925854583","78,2028220831361","-0,020321180358318","0,782028220831361","0,508029508957941","-0,594536925854583",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1224953,0,0,50,0,50,"0,02",1,0,0,0,"-2,16702335570204","-49,6979167045898","50,4000074200546","-59,4252684480341","77,9199799670308","-0,020160002968022","0,779199799670308","0,504000074200546","-0,594252684480341",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1235656,0,0,50,0,50,"0,02",1,0,0,0,"-2,12982222086363","-50,0137873694089","50,286546324042","-59,9584676904302","78,2544221688741","-0,020114618529617","0,782544221688741","0,50286546324042","-0,599584676904302",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1246453,0,0,50,0,50,"0,02",1,0,0,0,"-2,15374993449633","-50,2012556191661","49,9522997983672","-59,9572840954199","78,0391451211816","-0,019980919919347","0,780391451211816","0,499522997983672","-0,599572840954199",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1257344,0,0,50,0,50,"0,02",1,0,0,0,"-2,16008327000961","-50,7432603187327","49,3468967979349","-60,3830869430701","77,9822634472763","-0,019738758719174","0,779822634472763","0,493468967979349","-0,603830869430701",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1268330,0,0,50,0,50,"0,02",1,0,0,0,"-2,18020672610664","-50,7958280103884","49,1774095720519","-60,28849805086","77,8018033817076","-0,019670963828821","0,778018033817076","0,491774095720519","-0,6028849805086",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1279412,0,0,50,0,50,"0,02",1,0,0,0,"-2,1949440655878","-51,2958794881122","48,5668994267654","-60,6124661694307","77,669909070823","-0,019426759770706","0,776699090708231","0,485668994267654","-0,606124661694307",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1290591,0,0,50,0,50,"0,02",1,0,0,0,"-2,1961395949278","-51,5420873927247","48,2993432600776","-60,8122338121621","77,6592192890186","-0,019319737304031","0,776592192890186","0,482993432600776","-0,608122338121621",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1301867,0,0,50,0,50,"0,02",1,0,0,0,"-2,23478138067059","-52,1042230197747","47,4886541121452","-61,0111389227169","77,3144963252689","-0,018995461644858","0,773144963252689","0,474886541121452","-0,610111389227169",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1313242,0,0,50,0,50,"0,02",1,0,0,0,"-2,23151582924378","-52,305592797039","47,2917100813659","-61,2006684702312","77,3435689868467","-0,018916684032546","0,773435689868467","0,472917100813659","-0,612006684702312",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1324716,0,0,50,0,50,"0,02",1,0,0,0,"-2,23338338162049","-52,4815022428906","47,0934626060043","-61,3323862727789","77,3269411404361","-0,018837385042402","0,773269411404362","0,470934626060043","-0,613323862727789",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1336291,0,0,50,0,50,"0,02",1,0,0,0,"-2,25176798289016","-52,8582340900995","46,5904560717308","-61,5103766231133","77,16344360699","-0,018636182428692","0,7716344360699","0,465904560717308","-0,615103766231133",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1347967,0,0,50,0,50,"0,02",1,0,0,0,"-2,25182512356693","-53,4133905145819","45,9919828820209","-61,9585038574817","77,162935984044","-0,018396793152808","0,77162935984044","0,459919828820209","-0,619585038574817",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1359745,0,0,50,0,50,"0,02",1,0,0,0,"-2,25738582898921","-53,9337710123274","45,3982914199806","-62,333739277967","77,1135520918797","-0,018159316567992","0,771135520918797","0,453982914199806","-0,62333739277967",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1371625,0,0,50,0,50,"0,02",1,0,0,0,"-2,30170289845905","-53,9307922037852","45,1704747449769","-62,014162262389","76,7211060256075","-0,018068189897991","0,767211060256075","0,451704747449769","-0,62014162262389",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1383610,0,0,50,0,50,"0,02",1,0,0,0,"-2,28513096025698","-54,4378792163153","44,7050787305692","-62,5306917894347","76,867623093027","-0,017882031492228","0,76867623093027","0,447050787305692","-0,625306917894347",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1395699,0,0,50,0,50,"0,02",1,0,0,0,"-2,3010905073718","-54,940759709595","44,0734814411725","-62,8051462433135","76,7265153710852","-0,017629392576469","0,767265153710851","0,440734814411725","-0,628051462433135",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1407894,0,0,50,0,50,"0,02",1,0,0,0,"-2,30310342205742","-55,0932952563149","43,8959487457988","-62,9076778013838","76,7087364167636","-0,01755837949832","0,767087364167636","0,438959487457988","-0,629076778013838",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1420196,0,0,50,0,50,"0,02",1,0,0,0,"-2,31689328217176","-55,3792035950915","43,5123557954837","-63,0257960459851","76,587048997222","-0,017404942318194","0,76587048997222","0,435123557954837","-0,630257960459851",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1432604,0,0,50,0,50,"0,02",1,0,0,0,"-2,32004042570734","-55,887950868345","42,9354624085377","-63,3866953965151","76,5593043693942","-0,017174184963415","0,765593043693942","0,429354624085377","-0,633866953965151",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1445122,0,0,50,0,50,"0,02",1,0,0,0,"-2,31799495150619","-56,4434282709757","42,3288930134887","-63,8149917008042","76,5773357431628","-0,016931557205396","0,765773357431628","0,423288930134887","-0,638149917008042",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1457749,0,0,50,0,50,"0,02",1,0,0,0,"-2,36235505357112","-56,5761994711333","41,9660265261225","-63,587328366754","76,1872411313904","-0,016786410610449","0,761872411313904","0,419660265261225","-0,63587328366754",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1470486,0,0,50,0,50,"0,02",1,0,0,0,"-2,34547821301881","-57,0482051127904","41,5213711317665","-64,0552247297351","76,3354182266578","-0,016608548452707","0,763354182266578","0,415213711317665","-0,640552247297351",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1483334,0,0,50,0,50,"0,02",1,0,0,0,"-2,3318757267526","-57,3426240465612","41,2562300252257","-64,3684639444361","76,4550565133563","-0,01650249201009","0,764550565133563","0,412562300252257","-0,643684639444361",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1496294,0,0,50,0,50,"0,02",1,0,0,0,"-2,38511534588907","-57,8746743913386","40,4082916238874","-64,3531299565069","75,9878632885555","-0,016163316649555","0,759878632885555","0,404082916238874","-0,643531299565069",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1509368,0,0,50,0,50,"0,02",1,0,0,0,"-2,38404988729297","-58,069257237825","40,194438790593","-64,4979008187744","75,9971849460174","-0,016077775516237","0,759971849460174","0,40194438790593","-0,644979008187744",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1522556,0,0,50,0,50,"0,02",1,0,0,0,"-2,38843609918256","-58,5471352680177","39,6350793028961","-64,7981669578264","75,9588174765854","-0,015854031721158","0,759588174765854","0,396350793028961","-0,647981669578264",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1535860,0,0,50,0,50,"0,02",1,0,0,0,"-2,37095996333928","-58,9653225397648","39,2399544949526","-65,2168100218888","76,1118015697769","-0,015695981797981","0,761118015697769","0,392399544949526","-0,652168100218888",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1549279,0,0,50,0,50,"0,02",1,0,0,0,"-2,42581894665487","-59,257064728565","38,662412587657","-65,0039123877316","75,6326039007656","-0,015464965035063","0,756326039007656","0,38662412587657","-0,650039123877316",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1562816,0,0,50,0,50,"0,02",1,0,0,0,"-2,43990306628565","-59,6456679425137","38,1587194850973","-65,1588989400699","75,5100654470951","-0,015263487794039","0,755100654470951","0,381587194850973","-0,651588989400699",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1576471,0,0,50,0,50,"0,02",1,0,0,0,"-2,44183919725978","-60,1851012119564","37,5352059872287","-65,5006637536017","75,4932357278854","-0,015014082394892","0,754932357278854","0,375352059872287","-0,655006637536017",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1590245,0,0,50,0,50,"0,02",1,0,0,0,"-2,42513782395529","-60,3447840710685","37,424401770982","-65,731287322199","75,6385350264623","-0,014969760708393","0,756385350264623","0,37424401770982","-0,65731287322199",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1604140,0,0,50,0,50,"0,02",1,0,0,0,"-2,4234392170194","-60,7876329139669","36,9224604729919","-66,0314924474207","75,6533282956767","-0,014768984189197","0,756533282956767","0,369224604729919","-0,660314924474207",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1618156,0,0,50,0,50,"0,02",1,0,0,0,"-2,41965461571427","-61,1163132863418","36,5589877127268","-66,2710817531661","75,6862990197971","-0,014623595085091","0,756862990197971","0,365589877127268","-0,662710817531661",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1632295,0,0,50,0,50,"0,02",1,0,0,0,"-2,46574746736245","-61,4591545276528","35,9703995825482","-66,136755831327","75,2857232018179","-0,014388159833019","0,752857232018179","0,359703995825482","-0,66136755831327",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1646557,0,0,50,0,50,"0,02",1,0,0,0,"-2,43615122657788","-62,0303992114764","35,4297502795971","-66,7190424578372","75,5426888015332","-0,014171900111839","0,755426888015332","0,354297502795971","-0,667190424578372",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1660944,0,0,50,0,50,"0,02",1,0,0,0,"-2,44591146952782","-62,3416739975817","35,0273779850804","-66,8353941462907","75,4578499508151","-0,014010951194032","0,754578499508151","0,350273779850804","-0,668353941462906",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1675456,0,0,50,0,50,"0,02",1,0,0,0,"-2,48366348673542","-63,0470167214429","34,0536324334859","-66,9698167493916","75,1305945495046","-0,013621452973394","0,751305945495046","0,340536324334859","-0,669698167493916",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1690095,0,0,50,0,50,"0,02",1,0,0,0,"-2,46062759681959","-63,2571958801171","33,8975179201995","-67,2724626892379","75,3301132179233","-0,01355900716808","0,753301132179233","0,338975179201995","-0,672724626892379",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1704862,0,0,50,0,50,"0,02",1,0,0,0,"-2,50421257761029","-63,6640791583606","33,2516619239735","-67,1735682172674","74,9530605629024","-0,013300664769589","0,749530605629024","0,332516619239735","-0,671735682172674",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1719759,0,0,50,0,50,"0,02",1,0,0,0,"-2,52626832869553","-63,9884001924596","32,7875353467597","-67,1898815702633","74,7629765294362","-0,013115014138704","0,747629765294362","0,327875353467597","-0,671898815702633",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1734785,0,0,50,0,50,"0,02",1,0,0,0,"-2,46180259537023","-64,5371302324145","32,3820002643367","-68,0036538323192","75,3199234974744","-0,012952800105735","0,753199234974744","0,323820002643367","-0,680036538323192",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1749943,0,0,50,0,50,"0,02",1,0,0,0,"-2,52021624441814","-65,0472739962187","31,5622660187151","-67,8315610206035","74,8150874271226","-0,012624906407486","0,748150874271226","0,315622660187151","-0,678315610206035",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1765233,0,0,50,0,50,"0,02",1,0,0,0,"-2,53737552689009","-65,4408059907417","31,0342590662114","-67,912446466661","74,6674334691893","-0,012413703626485","0,746674334691893","0,310342590662114","-0,679124464666609",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1780656,0,0,50,0,50,"0,02",1,0,0,0,"-2,52064576001064","-65,8760599496668","30,576299765348","-68,2776219282987","74,8113879267329","-0,012230519906139","0,748113879267329","0,30576299765348","-0,682776219282987",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1796215,0,0,50,0,50,"0,02",1,0,0,0,"-2,53822001099253","-66,4536762868219","29,8260216082962","-68,4437729864315","74,660174293908","-0,011930408643319","0,74660174293908","0,298260216082962","-0,684437729864315",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1811909,0,0,50,0,50,"0,02",1,0,0,0,"-2,53565430646274","-66,6046416281224","29,6543379709952","-68,54236575443","74,6822312448689","-0,011861735188398","0,746822312448689","0,296543379709952","-0,6854236575443",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1827741,0,0,50,0,50,"0,02",1,0,0,0,"-2,50666547415314","-67,1230426184073","29,130033091143","-69,0378905349862","74,9318967957693","-0,011652013236457","0,749318967957693","0,29130033091143","-0,690378905349862",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1843710,0,0,50,0,50,"0,02",1,0,0,0,"-2,52701512968627","-67,9145860852693","28,1075936522725","-69,2712405372096","74,7565487866128","-0,011243037460909","0,747565487866128","0,281075936522725","-0,692712405372095",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1859820,0,0,50,0,50,"0,02",1,0,0,0,"-2,53584955701008","-67,946296058765","28,0407168846646","-69,2163500556953","74,6805524781282","-0,011216286753866","0,746805524781282","0,280407168846646","-0,692163500556953",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1876070,0,0,50,0,50,"0,02",1,0,0,0,"-2,58035704721392","-68,4467201224797","27,2948950541162","-69,1036123161814","74,2988595549105","-0,010917958021647","0,742988595549105","0,272948950541162","-0,691036123161814",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1892462,0,0,50,0,50,"0,02",1,0,0,0,"-2,56465260535044","-68,933884871435","26,754682983575","-69,4586606074098","74,4333164310642","-0,01070187319343","0,744333164310642","0,26754682983575","-0,694586606074098",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1908997,0,0,50,0,50,"0,02",1,0,0,0,"-2,5293853074048","-69,4459457726842","26,2391832915912","-69,9785518010008","74,7361522422386","-0,010495673316637","0,747361522422386","0,262391832915912","-0,699785518010008",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1925677,0,0,50,0,50,"0,02",1,0,0,0,"-2,5625484386166","-69,7592350991164","25,7576233201527","-69,8537642742316","74,4513501716576","-0,010303049328061","0,744513501716576","0,257576233201527","-0,698537642742316",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1942503,0,0,50,0,50,"0,02",1,0,0,0,"-2,53737844148319","-70,3724949799221","25,0810638882584","-70,3289564370271","74,667408414168","-0,010032425555303","0,74667408414168","0,250810638882584","-0,703289564370271",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1959475,0,0,50,0,50,"0,02",1,0,0,0,"-2,58554366068872","-70,8798115817331","24,3221256957711","-70,1581496301637","74,2545066503666","-0,009728850278308","0,742545066503666","0,243221256957711","-0,701581496301637",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1976596,0,0,50,0,50,"0,02",1,0,0,0,"-2,60438503945268","-71,2747337298284","23,7863201210221","-70,1717453122171","74,0936088003709","-0,009514528048409","0,740936088003709","0,237863201210221","-0,701717453122171",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
1993866,0,0,50,0,50,"0,02",1,0,0,0,"-2,57178817786835","-71,9236063486477","23,0765599283087","-70,7014537455874","74,3721935931989","-0,009230623971324","0,743721935931989","0,230765599283087","-0,707014537455874",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2011288,0,0,50,0,50,"0,02",1,0,0,0,"-2,54982580491684","-72,2745417500943","22,7004106578477","-71,0208202274765","74,560482494539","-0,009080164263139","0,74560482494539","0,227004106578477","-0,710208202274765",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2028861,0,0,50,0,50,"0,02",1,0,0,0,"-2,59248937184813","-72,6034242382468","22,1831458168858","-70,8013325151386","74,1951524309536","-0,008873258326754","0,741951524309536","0,221831458168858","-0,708013325151386",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2046588,0,0,50,0,50,"0,02",1,0,0,0,"-2,54323056277546","-73,3146980570687","21,4236790091239","-71,4754524353118","74,6171181641216","-0,00856947160365","0,746171181641216","0,214236790091239","-0,714754524353117",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2064470,0,0,50,0,50,"0,02",1,0,0,0,"-2,56337932552062","-73,97116517656","20,5556213771694","-71,5500495663344","74,4442285415495","-0,008222248550868","0,744442285415495","0,205556213771694","-0,715500495663344",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2082509,0,0,50,0,50,"0,02",1,0,0,0,"-2,57679504120127","-74,1869081623291","20,2547514404692","-71,5163974282648","74,3293351042017","-0,008101900576188","0,743293351042017","0,202547514404692","-0,715163974282648",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2100704,0,0,50,0,50,"0,02",1,0,0,0,"-2,5445781465937","-74,8349979245922","19,516785272576","-72,0075139340783","74,6055424907716","-0,00780671410903","0,746055424907716","0,19516785272576","-0,720075139340783",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2119059,0,0,50,0,50,"0,02",1,0,0,0,"-2,58027693018335","-75,2272874777739","18,94528975076","-71,8435687113269","74,2995448769332","-0,007578115900304","0,742995448769332","0,1894528975076","-0,718435687113269",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2137575,0,0,50,0,50,"0,02",1,0,0,0,"-2,59228624587605","-75,7308326768045","18,2878647539974","-71,9078029585003","74,1968875599172","-0,007315145901599","0,741968875599172","0,182878647539974","-0,719078029585003",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2156251,0,0,50,0,50,"0,02",1,0,0,0,"-2,54029928210697","-76,4163370450347","17,5308619635708","-72,5544100115007","74,6423039120761","-0,007012344785428","0,746423039120761","0,175308619635707","-0,725544100115007",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2175092,0,0,50,0,50,"0,02",1,0,0,0,"-2,56455524861826","-76,9494160589296","16,8080645499792","-72,5115974235952","74,4341507296067","-0,006723225819992","0,744341507296067","0,168080645499792","-0,725115974235952",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
2194096,0,0,50,0,50,"0,02",1,0,0,0,"-2,56752127337644","-77,3959605064926","16,2368828213372","-72,6155896758115","74,408737576441","-0,006494753128535","0,74408737576441","0,162368828213372","-0,726155896758115",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
